id,labels,kind,simpleName
CH.ifa.draw.standard.StandardDrawingView.setConstrainer(CH.ifa.draw.framework.PointConstrainer),Operation,method,setConstrainer(CH.ifa.draw.framework.PointConstrainer)
CH.ifa.draw.standard.CreationTool.fAnchorPoint,Variable,field,fAnchorPoint
CH.ifa.draw.standard.StandardDrawingView.fDrawing,Variable,field,fDrawing
CH.ifa.draw.contrib.PolygonFigure.CH.ifa.draw.contrib.PolygonFigure(java.awt.Polygon),Constructor,ctor,CH.ifa.draw.contrib.PolygonFigure(java.awt.Polygon)
"CH.ifa.draw.util.Geom.length2(int,int,int,int).x2",Variable,parameter,x2
CH.ifa.draw.figures.LineConnection.connectStart(CH.ifa.draw.framework.Connector).start,Variable,parameter,start
"CH.ifa.draw.figures.PolyLineFigure.insertPointAt(java.awt.Point,int).p",Variable,parameter,p
CH.ifa.draw.standard.StandardDrawingView.addAll(java.util.Vector).figures,Variable,parameter,figures
CH.ifa.draw.figures.TextTool,Structure,class,TextTool
"CH.ifa.draw.framework.Handle.invokeEnd(int,int,CH.ifa.draw.framework.Drawing)",Operation,method,"invokeEnd(int,int,CH.ifa.draw.framework.Drawing)"
CH.ifa.draw.standard.StandardDrawing.displayBox(),Operation,method,displayBox()
CH.ifa.draw.framework.Figure.clone(),Operation,method,clone()
"CH.ifa.draw.framework.Handle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
"CH.ifa.draw.standard.DecoratorFigure.basicMoveBy(int,int)",Operation,method,"basicMoveBy(int,int)"
CH.ifa.draw.framework.Drawing.draw(java.awt.Graphics).g,Variable,parameter,g
CH.ifa.draw.figures.LineConnection.connectStart(CH.ifa.draw.framework.Connector),Operation,method,connectStart(CH.ifa.draw.framework.Connector)
"CH.ifa.draw.standard.StandardDrawing.basicDisplayBox(java.awt.Point,java.awt.Point).p1",Variable,parameter,p1
CH.ifa.draw.framework.Figure.displayBox(java.awt.Rectangle),Operation,method,displayBox(java.awt.Rectangle)
CH.ifa.draw.standard.StandardDrawingView.removeFromSelection(CH.ifa.draw.framework.Figure).figure,Variable,parameter,figure
"CH.ifa.draw.util.PaletteListener.paletteUserOver(CH.ifa.draw.util.PaletteButton,boolean)",Operation,method,"paletteUserOver(CH.ifa.draw.util.PaletteButton,boolean)"
"CH.ifa.draw.standard.AbstractFigure.displayBox(java.awt.Point,java.awt.Point).origin",Variable,parameter,origin
CH.ifa.draw.applet.DrawApplet.CH.ifa.draw.applet.DrawApplet(),Constructor,ctor,CH.ifa.draw.applet.DrawApplet()
"CH.ifa.draw.standard.AbstractTool.mouseDrag(java.awt.event.MouseEvent,int,int)",Operation,method,"mouseDrag(java.awt.event.MouseEvent,int,int)"
CH.ifa.draw.samples.nothing.NothingApplet,Structure,class,NothingApplet
"CH.ifa.draw.standard.AbstractFigure.connectorAt(int,int)",Operation,method,"connectorAt(int,int)"
CH.ifa.draw.contrib.TriangleFigure.handles(),Operation,method,handles()
"CH.ifa.draw.figures.RoundRectangleFigure.CH.ifa.draw.figures.RoundRectangleFigure(java.awt.Point,java.awt.Point)",Constructor,ctor,"CH.ifa.draw.figures.RoundRectangleFigure(java.awt.Point,java.awt.Point)"
CH.ifa.draw.framework.Figure.connectionInsets(),Operation,method,connectionInsets()
CH.ifa.draw.standard.StandardDrawingView.keyReleased(java.awt.event.KeyEvent).e,Variable,parameter,e
CH.ifa.draw.figures.RoundRectangleFigure.serialVersionUID,Variable,field,serialVersionUID
CH.ifa.draw.standard.StandardDrawingView.fDamage,Variable,field,fDamage
CH.ifa.draw.standard.StandardDrawingView.mouseMoved(java.awt.event.MouseEvent),Operation,method,mouseMoved(java.awt.event.MouseEvent)
"CH.ifa.draw.figures.ArrowTip.addPointRelative(java.awt.Polygon,int,int,double,double).x",Variable,parameter,x
"CH.ifa.draw.figures.RoundRectangleFigure.setArc(int,int).height",Variable,parameter,height
CH.ifa.draw.standard.TextHolder.getText(),Operation,method,getText()
"CH.ifa.draw.standard.AbstractTool.mouseDown(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
CH.ifa.draw.util.Geom.CH.ifa.draw.util.Geom(),Constructor,ctor,CH.ifa.draw.util.Geom()
CH.ifa.draw.applet.DrawApplet.createAttributesPanel(),Operation,method,createAttributesPanel()
CH.ifa.draw.standard.StandardDrawingView.unfreezeView(),Operation,method,unfreezeView()
CH.ifa.draw.applet.DrawApplet.fIconkit,Variable,field,fIconkit
"CH.ifa.draw.framework.Handle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView).y",Variable,parameter,y
CH.ifa.draw.util.FloatingTextField.fContainer,Variable,field,fContainer
CH.ifa.draw.application.DrawApplication.print(),Operation,method,print()
CH.ifa.draw.figures.LineConnection.serialVersionUID,Variable,field,serialVersionUID
CH.ifa.draw.standard.ToggleGridCommand.execute(),Operation,method,execute()
"CH.ifa.draw.util.PaletteLayout.CH.ifa.draw.util.PaletteLayout(int,java.awt.Point)",Constructor,ctor,"CH.ifa.draw.util.PaletteLayout(int,java.awt.Point)"
CH.ifa.draw.samples.pert.PertApplet.createTools(java.awt.Panel),Operation,method,createTools(java.awt.Panel)
CH.ifa.draw.samples.nothing.NothingApp.CH.ifa.draw.samples.nothing.NothingApp(),Constructor,ctor,CH.ifa.draw.samples.nothing.NothingApp()
CH.ifa.draw.contrib.PolygonFigure.smoothPoints(),Operation,method,smoothPoints()
CH.ifa.draw.framework.DrawingView.setDrawing(CH.ifa.draw.framework.Drawing).d,Variable,parameter,d
CH.ifa.draw.contrib.TriangleRotationHandle.getOrigin(),Operation,method,getOrigin()
CH.ifa.draw.applet.DrawApplet.selectionChanged(CH.ifa.draw.framework.DrawingView),Operation,method,selectionChanged(CH.ifa.draw.framework.DrawingView)
CH.ifa.draw.standard.AbstractFigure.decompose(),Operation,method,decompose()
"CH.ifa.draw.figures.LineConnection.startPoint(int,int).x",Variable,parameter,x
"CH.ifa.draw.standard.AbstractHandle.invokeEnd(int,int,CH.ifa.draw.framework.Drawing).drawing",Variable,parameter,drawing
"CH.ifa.draw.samples.pert.PertFigure.setInt(int,int)",Operation,method,"setInt(int,int)"
CH.ifa.draw.util,Container,package,util
CH.ifa.draw.standard.StandardDrawingView.fForegrounds,Variable,field,fForegrounds
"CH.ifa.draw.samples.javadraw.PatternPainter.draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
CH.ifa.draw.figures.RoundRectangleFigure.displayBox(),Operation,method,displayBox()
"CH.ifa.draw.figures.PolyLineFigure.basicDisplayBox(java.awt.Point,java.awt.Point)",Operation,method,"basicDisplayBox(java.awt.Point,java.awt.Point)"
"CH.ifa.draw.samples.pert.PertDependency.handleDisconnect(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)",Operation,method,"handleDisconnect(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)"
"CH.ifa.draw.standard.ChangeConnectionHandle.findConnector(int,int,CH.ifa.draw.framework.Figure).x",Variable,parameter,x
CH.ifa.draw.samples.javadraw.JavaDrawApplet.CH.ifa.draw.samples.javadraw.JavaDrawApplet(),Constructor,ctor,CH.ifa.draw.samples.javadraw.JavaDrawApplet()
CH.ifa.draw.standard.ChangeConnectionEndHandle.CH.ifa.draw.standard.ChangeConnectionEndHandle(CH.ifa.draw.framework.Figure),Constructor,ctor,CH.ifa.draw.standard.ChangeConnectionEndHandle(CH.ifa.draw.framework.Figure)
"CH.ifa.draw.figures.FontSizeHandle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView).view",Variable,parameter,view
"CH.ifa.draw.framework.Painter.draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView)",Operation,method,"draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView)"
CH.ifa.draw.samples.javadraw.Animator.DELAY,Variable,field,DELAY
"CH.ifa.draw.standard.StandardDrawingView.drawPainters(java.awt.Graphics,java.util.Vector)",Operation,method,"drawPainters(java.awt.Graphics,java.util.Vector)"
"CH.ifa.draw.contrib.PolygonFigure.distanceFromLine(int,int,int,int,int,int).xc",Variable,parameter,xc
"CH.ifa.draw.standard.SelectAreaTracker.rubberBand(int,int,int,int).y2",Variable,parameter,y2
CH.ifa.draw.figures.FigureAttributes.read(CH.ifa.draw.util.StorableInput),Operation,method,read(CH.ifa.draw.util.StorableInput)
CH.ifa.draw.figures.TextFigure.readObject(java.io.ObjectInputStream),Operation,method,readObject(java.io.ObjectInputStream)
CH.ifa.draw.figures.BorderTool.action(CH.ifa.draw.framework.Figure),Operation,method,action(CH.ifa.draw.framework.Figure)
"CH.ifa.draw.contrib.PolygonHandle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView).anchorX",Variable,parameter,anchorX
"CH.ifa.draw.standard.ChangeConnectionHandle.findConnectableFigure(int,int,CH.ifa.draw.framework.Drawing).y",Variable,parameter,y
CH.ifa.draw.standard.AbstractFigure.read(CH.ifa.draw.util.StorableInput).dr,Variable,parameter,dr
CH.ifa.draw.figures.BorderDecorator.CH.ifa.draw.figures.BorderDecorator(CH.ifa.draw.framework.Figure),Constructor,ctor,CH.ifa.draw.figures.BorderDecorator(CH.ifa.draw.framework.Figure)
CH.ifa.draw.framework.ConnectionFigure.pointCount(),Operation,method,pointCount()
CH.ifa.draw.standard.SendToBackCommand,Structure,class,SendToBackCommand
CH.ifa.draw.figures.LineConnection.connectsSame(CH.ifa.draw.framework.ConnectionFigure).other,Variable,parameter,other
"CH.ifa.draw.util.Geom.pointToAngle(java.awt.Rectangle,java.awt.Point).p",Variable,parameter,p
CH.ifa.draw.util.PaletteIcon.getHeight(),Operation,method,getHeight()
CH.ifa.draw.figures.EllipseFigure.drawBackground(java.awt.Graphics).g,Variable,parameter,g
CH.ifa.draw.figures.ScribbleTool.CH.ifa.draw.figures.ScribbleTool(CH.ifa.draw.framework.DrawingView),Constructor,ctor,CH.ifa.draw.figures.ScribbleTool(CH.ifa.draw.framework.DrawingView)
"CH.ifa.draw.figures.TextTool.mouseUp(java.awt.event.MouseEvent,int,int)",Operation,method,"mouseUp(java.awt.event.MouseEvent,int,int)"
CH.ifa.draw.figures.EllipseFigure.connectionInsets(),Operation,method,connectionInsets()
CH.ifa.draw.util.FloatingTextField.CH.ifa.draw.util.FloatingTextField(),Constructor,ctor,CH.ifa.draw.util.FloatingTextField()
CH.ifa.draw.standard.NorthWestHandle.CH.ifa.draw.standard.NorthWestHandle(CH.ifa.draw.framework.Figure),Constructor,ctor,CH.ifa.draw.standard.NorthWestHandle(CH.ifa.draw.framework.Figure)
CH.ifa.draw.samples.javadraw.AnimationDecorator,Structure,class,AnimationDecorator
CH.ifa.draw.standard.OffsetLocator.locate(CH.ifa.draw.framework.Figure),Operation,method,locate(CH.ifa.draw.framework.Figure)
"CH.ifa.draw.figures.RoundRectangleFigure.basicDisplayBox(java.awt.Point,java.awt.Point)",Operation,method,"basicDisplayBox(java.awt.Point,java.awt.Point)"
"CH.ifa.draw.standard.DragTracker.mouseDown(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
"CH.ifa.draw.figures.LineConnection.endPoint(int,int).y",Variable,parameter,y
CH.ifa.draw.standard.ChangeAttributeCommand.fAttribute,Variable,field,fAttribute
"CH.ifa.draw.standard.BoxHandleKit.addCornerHandles(CH.ifa.draw.framework.Figure,java.util.Vector).f",Variable,parameter,f
CH.ifa.draw.samples.pert.PertFigure.taskName(),Operation,method,taskName()
CH.ifa.draw.figures.GroupFigure,Structure,class,GroupFigure
CH.ifa.draw.application.DrawApplication.createFontStyleMenu(),Operation,method,createFontStyleMenu()
CH.ifa.draw.figures.TextTool.fieldBounds(CH.ifa.draw.standard.TextHolder).figure,Variable,parameter,figure
"CH.ifa.draw.application.DrawApplication.paletteUserOver(CH.ifa.draw.util.PaletteButton,boolean).inside",Variable,parameter,inside
"CH.ifa.draw.contrib.PolygonTool.mouseMove(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
"CH.ifa.draw.figures.UngroupCommand.CH.ifa.draw.figures.UngroupCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)",Constructor,ctor,"CH.ifa.draw.figures.UngroupCommand(java.lang.String,CH.ifa.draw.framework.DrawingView)"
"CH.ifa.draw.figures.ImageFigure.imageUpdate(java.awt.Image,int,int,int,int,int).img",Variable,parameter,img
CH.ifa.draw.figures.TextFigure.getAttribute(java.lang.String).name,Variable,parameter,name
CH.ifa.draw.framework.Connector.findStart(CH.ifa.draw.framework.ConnectionFigure).connection,Variable,parameter,connection
CH.ifa.draw.standard.StandardDrawingView.keyTyped(java.awt.event.KeyEvent),Operation,method,keyTyped(java.awt.event.KeyEvent)
CH.ifa.draw.standard,Container,package,standard
"CH.ifa.draw.contrib.ChopPolygonConnector.chop(CH.ifa.draw.framework.Figure,java.awt.Point)",Operation,method,"chop(CH.ifa.draw.framework.Figure,java.awt.Point)"
CH.ifa.draw.util.Geom,Structure,class,Geom
"CH.ifa.draw.figures.LineConnection.startPoint(int,int)",Operation,method,"startPoint(int,int)"
CH.ifa.draw.contrib.PolygonFigure.chop(java.awt.Point),Operation,method,chop(java.awt.Point)
CH.ifa.draw.framework.FigureChangeListener.figureChanged(CH.ifa.draw.framework.FigureChangeEvent),Operation,method,figureChanged(CH.ifa.draw.framework.FigureChangeEvent)
"CH.ifa.draw.standard.ConnectionTool.findConnectionStart(int,int,CH.ifa.draw.framework.Drawing).y",Variable,parameter,y
CH.ifa.draw.framework.DrawingView.setDisplayUpdate(CH.ifa.draw.framework.Painter).updateStrategy,Variable,parameter,updateStrategy
CH.ifa.draw.standard.DecoratorFigure.write(CH.ifa.draw.util.StorableOutput).dw,Variable,parameter,dw
"CH.ifa.draw.standard.ConnectionTool.findTarget(int,int,CH.ifa.draw.framework.Drawing).x",Variable,parameter,x
CH.ifa.draw.util.CommandChoice.CH.ifa.draw.util.CommandChoice(),Constructor,ctor,CH.ifa.draw.util.CommandChoice()
CH.ifa.draw.figures.LineConnection.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent).e,Variable,parameter,e
CH.ifa.draw.figures.TextFigure.createCurrentFont(),Operation,method,createCurrentFont()
CH.ifa.draw.contrib.PolygonTool.fPolygon,Variable,field,fPolygon
CH.ifa.draw.figures.FontSizeHandle,Structure,class,FontSizeHandle
CH.ifa.draw.standard.AbstractFigure.connectorVisibility(boolean),Operation,method,connectorVisibility(boolean)
CH.ifa.draw.standard.CompositeFigure.CH.ifa.draw.standard.CompositeFigure(),Constructor,ctor,CH.ifa.draw.standard.CompositeFigure()
"CH.ifa.draw.standard.SelectionTool.mouseDown(java.awt.event.MouseEvent,int,int).x",Variable,parameter,x
CH.ifa.draw.util.PaletteButton.mouseReleased(java.awt.event.MouseEvent).e,Variable,parameter,e
CH.ifa.draw.framework.Locator.locate(CH.ifa.draw.framework.Figure).owner,Variable,parameter,owner
CH.ifa.draw.figures.PolyLineFigure.write(CH.ifa.draw.util.StorableOutput).dw,Variable,parameter,dw
"CH.ifa.draw.framework.Figure.connectorAt(int,int)",Operation,method,"connectorAt(int,int)"
CH.ifa.draw.standard.StandardDrawingView.addBackground(CH.ifa.draw.framework.Painter).painter,Variable,parameter,painter
CH.ifa.draw.figures.GroupCommand.fView,Variable,field,fView
"CH.ifa.draw.samples.javadraw.URLTool.setURL(CH.ifa.draw.framework.Figure,java.lang.String)",Operation,method,"setURL(CH.ifa.draw.framework.Figure,java.lang.String)"
CH.ifa.draw.contrib.TriangleFigure.draw(java.awt.Graphics).g,Variable,parameter,g
"CH.ifa.draw.figures.PolyLineFigure.basicDisplayBox(java.awt.Point,java.awt.Point).corner",Variable,parameter,corner
CH.ifa.draw.samples.javadraw.URLTool.deactivate(CH.ifa.draw.framework.DrawingView),Operation,method,deactivate(CH.ifa.draw.framework.DrawingView)
"CH.ifa.draw.standard.ConnectionTool.trackConnectors(java.awt.event.MouseEvent,int,int).y",Variable,parameter,y
CH.ifa.draw.application.DrawApplication.saveAsObjectOutput(java.lang.String),Operation,method,saveAsObjectOutput(java.lang.String)
CH.ifa.draw.util.ReverseVectorEnumerator.count,Variable,field,count
CH.ifa.draw.contrib.PolygonFigure.center(java.awt.Polygon),Operation,method,center(java.awt.Polygon)
CH.ifa.draw.util.StorableInput.makeInstance(java.lang.String),Operation,method,makeInstance(java.lang.String)
CH.ifa.draw.framework.Connector,Structure,interface,Connector
CH.ifa.draw.util.Command.CH.ifa.draw.util.Command(java.lang.String).name,Variable,parameter,name
"CH.ifa.draw.util.Filler.CH.ifa.draw.util.Filler(int,int,java.awt.Color).height",Variable,parameter,height
CH.ifa.draw.samples.javadraw.JavaDrawViewer.CH.ifa.draw.samples.javadraw.JavaDrawViewer(),Constructor,ctor,CH.ifa.draw.samples.javadraw.JavaDrawViewer()
CH.ifa.draw.figures.TextFigure.textExtent(),Operation,method,textExtent()
CH.ifa.draw.figures.TextFigure.connect(CH.ifa.draw.framework.Figure),Operation,method,connect(CH.ifa.draw.framework.Figure)
"CH.ifa.draw.util.PaletteLayout.CH.ifa.draw.util.PaletteLayout(int,java.awt.Point).border",Variable,parameter,border
"CH.ifa.draw.figures.PolyLineFigure.setPointAt(java.awt.Point,int)",Operation,method,"setPointAt(java.awt.Point,int)"
CH.ifa.draw.standard.ChangeConnectionEndHandle.CH.ifa.draw.standard.ChangeConnectionEndHandle(CH.ifa.draw.framework.Figure).owner,Variable,parameter,owner
"CH.ifa.draw.standard.BufferedUpdateStrategy.draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView).g",Variable,parameter,g
CH.ifa.draw.contrib.TriangleFigure.rotate(double).angle,Variable,parameter,angle
"CH.ifa.draw.figures.TextTool.CH.ifa.draw.figures.TextTool(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Figure)",Constructor,ctor,"CH.ifa.draw.figures.TextTool(CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.Figure)"
CH.ifa.draw.standard.LocatorConnector.locatorConnectorSerializedDataVersion,Variable,field,locatorConnectorSerializedDataVersion
"CH.ifa.draw.standard.ConnectionTool.findConnection(int,int,CH.ifa.draw.framework.Drawing).y",Variable,parameter,y
"CH.ifa.draw.standard.AbstractTool.mouseMove(java.awt.event.MouseEvent,int,int)",Operation,method,"mouseMove(java.awt.event.MouseEvent,int,int)"
CH.ifa.draw.standard.CompositeFigure.removeAll(java.util.Vector),Operation,method,removeAll(java.util.Vector)
CH.ifa.draw.figures.BorderTool,Structure,class,BorderTool
CH.ifa.draw.standard.CompositeFigure.remove(CH.ifa.draw.framework.Figure),Operation,method,remove(CH.ifa.draw.framework.Figure)
CH.ifa.draw.standard.SelectionTool,Structure,class,SelectionTool
CH.ifa.draw.standard.AbstractFigure.isEmpty(),Operation,method,isEmpty()
CH.ifa.draw.figures.BorderDecorator.serialVersionUID,Variable,field,serialVersionUID
CH.ifa.draw.framework.DrawingView.paint(java.awt.Graphics).g,Variable,parameter,g
CH.ifa.draw.figures.FigureAttributes.get(java.lang.String),Operation,method,get(java.lang.String)
"CH.ifa.draw.standard.FigureTransferCommand.insertFigures(java.util.Vector,int,int).dy",Variable,parameter,dy
"CH.ifa.draw.standard.ChangeConnectionStartHandle.setPoint(int,int).x",Variable,parameter,x
CH.ifa.draw.applet.DrawApplet.fFontChoice,Variable,field,fFontChoice
CH.ifa.draw.framework.DrawingView.lastClick(),Operation,method,lastClick()
"CH.ifa.draw.contrib.PolygonTool.mouseDrag(java.awt.event.MouseEvent,int,int).e",Variable,parameter,e
CH.ifa.draw.figures.EllipseFigure.read(CH.ifa.draw.util.StorableInput),Operation,method,read(CH.ifa.draw.util.StorableInput)
CH.ifa.draw.samples.nothing.NothingApp,Structure,class,NothingApp
CH.ifa.draw.standard.AbstractTool.fAnchorY,Variable,field,fAnchorY
"CH.ifa.draw.util.Geom.direction(int,int,int,int).y1",Variable,parameter,y1
CH.ifa.draw.applet.DrawApplet.createFontChoice(),Operation,method,createFontChoice()
CH.ifa.draw.figures.GroupFigure.groupFigureSerializedDataVersion,Variable,field,groupFigureSerializedDataVersion
CH.ifa.draw.standard.ChangeConnectionHandle.fTarget,Variable,field,fTarget
